	t-SNE Component 1	t-SNE Component 2	Label
2761	9.758851	7.1439104	Small
2762	11.14087	15.092232	Small
2763	10.194698	17.090372	Small
2764	9.865926	6.7784743	Small
2765	41.114494	6.7815604	Small
2766	47.712467	7.711553	Small
2767	11.8312435	14.632227	Small
2768	7.7705817	1.7596412	Small
2769	8.834415	16.698492	Small
2770	8.872629	13.769553	Small
2771	36.01333	5.178522	Small
2772	17.590567	4.4090056	Small
2773	42.400898	7.0081463	Small
2774	7.8434243	-1.2453591	Small
2775	20.312904	4.671409	Small
2776	38.596104	4.320722	Small
2777	40.33307	4.5662627	Small
2778	42.588196	4.676339	Small
2779	32.231747	4.9751673	Small
2780	16.856771	2.4870312	Small
2781	16.073849	5.2502	Small
2782	32.338623	4.226355	Small
2783	37.20438	4.02056	Small
2784	13.640481	1.8241465	Small
2785	41.177326	4.5568876	Small
2786	36.444744	3.6883216	Small
2787	29.33465	4.806057	Small
2788	9.8268	4.2077274	Small
2789	10.819607	2.2909937	Small
2790	19.583899	5.9017577	Small
2791	16.905224	3.8814337	Small
2792	44.06806	4.9733276	Small
2793	32.908035	4.175962	Small
2794	43.159775	4.9403768	Small
2795	35.022335	3.8325377	Small
2796	10.023351	15.540828	Small
2797	4.0213256	-5.8488407	Small
2798	44.21489	5.038665	Small
2799	46.374027	6.3133793	Small
2800	20.778605	8.200317	Small
2801	2.0580313	-7.9062204	Small
2802	43.07054	5.025045	Small
2803	44.527363	5.35389	Small
2804	38.363403	5.9754357	Small
2805	40.673748	4.3704224	Small
2806	44.34297	5.8537464	Small
2807	30.664585	5.7319083	Small
2808	5.8773203	-2.7388544	Small
2809	8.680483	14.114068	Small
2810	11.483622	15.721261	Small
2811	7.669361	16.036787	Small
2812	8.738013	18.27623	Small
2813	45.473164	9.135563	Small
2814	10.63214	9.87983	Small
2815	44.37987	9.234974	Small
2816	10.82732	16.597633	Small
2817	9.103168	7.943661	Small
2818	18.106379	12.237744	Small
2819	48.112797	9.251729	Small
2820	10.056414	5.0837493	Small
2821	8.870131	17.794569	Small
2822	8.49296	18.627007	Small
2823	39.157295	7.199799	Small
2824	8.769104	18.264557	Small
2825	9.5476265	15.131943	Small
2826	44.88365	9.529131	Small
2827	6.580221	-0.32189327	Small
2828	39.736496	5.206094	Small
2829	43.31233	5.2696934	Small
2830	42.656006	5.2727647	Small
2831	44.980865	6.632582	Small
2832	44.557243	6.98372	Small
2833	29.48051	9.122162	Small
2834	23.215082	10.868799	Small
2835	24.829275	6.6266685	Small
2836	37.981857	8.722788	Small
2837	20.676134	11.962313	Small
2838	8.502797	15.129854	Small
2839	38.094112	10.080643	Small
2840	23.683413	11.437679	Small
2841	12.618326	14.15843	Small
2842	43.934853	8.148155	Small
2843	8.538313	16.540619	Small
2844	38.651005	8.976996	Small
2845	25.17529	10.3256445	Small
2846	38.327343	8.257343	Small
2847	9.103042	16.062574	Small
2848	39.4371	9.23795	Small
2849	36.702873	9.243931	Small
2850	8.439567	18.030281	Small
2851	17.654366	10.780487	Small
2852	8.051128	17.945961	Small
2853	7.4516926	18.15901	Small
2854	9.004474	17.442825	Small
2855	42.834667	6.8075213	Small
2856	42.19501	5.2028465	Small
2857	43.80271	7.104975	Small
2858	29.223993	5.4833097	Small
2859	20.641174	9.522856	Small
2860	44.154377	8.831667	Small
2861	7.6931386	0.3910916	Small
2862	10.359682	16.289701	Small
2863	8.311947	16.041836	Small
2864	41.33666	11.3355	Small
2865	10.8265295	16.45458	Small
2866	19.211851	12.89845	Small
2867	21.844275	4.6243796	Small
2868	26.329693	1.9763752	Small
2869	22.31335	4.7479644	Small
2870	9.069059	17.305265	Small
2871	42.082806	11.210943	Small
2872	12.672759	11.23257	Small
2873	31.871265	10.712879	Small
2874	13.272689	10.1035795	Small
2875	41.506584	8.202359	Small
2876	44.574257	5.5880427	Small
2877	45.112938	9.358373	Small
2878	44.63509	9.372272	Small
2879	42.991333	7.4937005	Small
2880	46.910515	10.535559	Small
2881	36.16829	3.7641478	Small
2882	34.10158	11.886637	Small
2883	34.58331	13.159716	Small
2884	46.36974	10.669664	Small
2885	38.68322	8.845496	Small
2886	20.396606	2.7147167	Small
2887	46.093655	11.02009	Small
2888	44.432293	9.396727	Small
2889	7.7069235	1.9883596	Small
2890	37.011738	9.233777	Small
2891	41.465923	8.877103	Small
2892	8.799338	18.238195	Small
2893	8.200971	13.311906	Small
2894	8.808483	6.773052	Small
2895	8.869319	11.139692	Small
2896	7.976591	13.118838	Small
2897	9.201554	15.686087	Small
2898	22.566113	7.326709	Small
2899	33.87873	9.624907	Small
2900	11.451622	15.351609	Small
2901	11.104611	15.382829	Small
2902	41.22635	7.4162083	Small
2903	23.975386	3.1219249	Small
2904	5.8455825	-2.9350889	Small
2905	38.11668	3.9064717	Small
2906	21.151655	10.197404	Small
2907	23.11077	8.760064	Small
2908	33.081738	4.958856	Small
2909	16.517014	6.6896133	Small
2910	41.741386	4.7997093	Small
2911	24.852076	6.4574137	Small
2912	44.504868	5.7449894	Small
2913	0.7689442	-10.268046	Small
2914	33.531555	7.8030806	Small
2915	15.066128	3.7936954	Small
2916	40.840683	6.8050003	Small
2917	11.446146	4.8502693	Small
2918	14.541205	11.106109	Small
2919	18.872396	4.613066	Small
2920	17.809988	9.939057	Small
2921	44.564495	6.3237805	Small
2922	41.865482	6.4949136	Small
2923	14.235678	9.720614	Small
2924	9.692184	15.586601	Small
2925	7.981655	14.002609	Small
2926	8.336714	17.380009	Small
2927	38.114925	8.508803	Small
2928	9.061036	2.1888044	Small
2929	7.698695	17.221535	Small
2930	36.925556	9.728129	Small
2931	37.90087	9.384644	Small
2932	9.436767	6.9059706	Small
2933	45.340637	8.434409	Small
2934	26.804914	3.0592408	Small
2935	8.57226	4.7004766	Small
2936	7.93681	17.094791	Small
2937	39.156178	9.497529	Small
2938	16.02212	12.660696	Small
2939	15.2598505	11.478542	Small
2940	32.531338	6.4272127	Small
2941	17.274227	11.7369995	Small
2942	27.703144	9.363358	Small
2943	18.660362	9.780573	Small
2944	43.797165	9.44523	Small
2945	23.20763	10.2209	Small
2946	9.313157	16.308144	Small
2947	40.520298	9.13353	Small
2948	43.369713	8.621457	Small
2949	35.845726	9.263549	Small
2950	34.967304	6.0702705	Small
2951	39.656307	6.8339634	Small
2952	35.821247	7.1757917	Small
2953	37.91247	9.361413	Small
2954	11.313551	1.2812401	Small
2955	2.9408433	-7.4603457	Small
2956	31.296463	4.6884527	Small
2957	15.151398	7.1267934	Small
2958	32.36244	4.6869755	Small
2959	42.46179	4.834598	Small
2960	32.473732	5.3971095	Small
2961	43.237007	5.5543995	Small
2962	32.037373	5.2200356	Small
2963	34.978645	5.444046	Small
2964	32.106045	4.633968	Small
2965	36.096916	4.2992926	Small
2966	40.810246	4.4823503	Small
2967	42.82402	5.0488787	Small
2968	36.780186	4.252517	Small
2969	41.2474	6.87902	Small
2970	41.641403	5.040847	Small
2971	42.95263	5.385687	Small
2972	36.189	6.292291	Small
2973	42.606457	6.7346816	Small
2974	37.841217	5.0333	Small
2975	34.662262	7.019828	Small
2976	26.402544	4.1465282	Small
2977	30.849543	6.42498	Small
2978	30.010546	5.4772916	Small
2979	33.898014	6.176911	Small
2980	28.722958	9.082996	Small
2981	7.7318583	-0.7300828	Small
2982	17.278194	6.75954	Small
2983	7.997132	12.063391	Small
2984	5.602811	-2.1221695	Small
2985	23.004715	9.955593	Small
2986	36.607765	9.574673	Small
2987	7.536441	16.249987	Small
2988	6.903288	18.335773	Small
2989	9.8455105	6.7090282	Small
2990	22.211788	11.559806	Small
2991	16.055069	10.51373	Small
2992	16.737425	3.875493	Small
2993	43.597874	6.4580703	Small
2994	29.77385	6.974538	Small
2995	3.0186808	-6.847862	Small
2996	44.879	7.811625	Small
2997	20.541523	3.1196876	Small
2998	28.220821	6.3882856	Small
2999	13.265721	5.5183625	Small
3000	34.034885	6.6221256	Small
3001	21.37074	4.4335437	Small
3002	22.70096	3.1346989	Small
3003	36.512997	9.647749	Small
3004	10.7947	9.440905	Small
3005	3.878592	-6.621627	Small
3006	34.22738	5.967398	Small
3007	42.58243	7.3565073	Small
3008	29.139368	9.840217	Small
3009	29.2811	9.597291	Small
3010	14.655777	9.740207	Small
3011	37.909496	8.830844	Small
3012	11.733486	7.8782353	Small
3013	40.253647	8.42421	Small
3014	15.782783	9.960364	Small
3015	31.40575	5.1003866	Small
3016	31.406813	7.489779	Small
3017	24.273632	7.0714087	Small
3018	9.622924	11.524935	Small
3019	7.969011	16.457745	Small
3020	2.3898823	-7.990457	Small
3021	21.322582	5.803392	Small
3022	15.6775465	6.0809693	Small
3023	39.15594	3.9165194	Small
3024	33.47884	4.107182	Small
3025	41.764378	4.2330947	Small
3026	19.426071	5.9303384	Small
3027	18.248674	4.5056505	Small
3028	37.732082	4.9715443	Small
3029	42.45497	5.459779	Small
3030	6.179413	-2.8306046	Small
3031	40.94475	5.038763	Small
3032	39.750977	4.5323687	Small
3033	6.32899	-2.3553298	Small
3034	19.296299	11.154531	Small
3035	30.53737	5.2287536	Small
3036	38.497047	4.3699613	Small
3037	35.072018	5.8710976	Small
3038	39.627552	4.7607903	Small
3039	11.64196	3.5592008	Small
3040	10.651597	0.40447256	Small
3041	37.797077	8.137994	Small
3042	37.13926	8.361245	Small
3043	44.41504	8.028877	Small
3044	44.21727	8.692168	Small
3045	35.33331	6.389768	Small
3046	30.746464	8.853963	Small
3047	36.81753	7.2985563	Small
3048	10.784816	11.439898	Small
3049	16.83471	9.147141	Small
3050	8.33002	11.21206	Small
3051	24.508097	5.2475834	Small
3052	8.267656	16.981146	Small
3053	23.593601	6.0276966	Small
3054	22.450403	5.9272766	Small
3055	40.749554	9.190547	Small
3056	34.98765	6.7687397	Small
3057	33.99302	8.772845	Small
3058	34.541603	7.9807143	Small
3059	12.591733	15.135161	Small
3060	27.47382	8.991627	Small
3061	40.340027	7.438171	Small
3062	10.420319	7.145068	Small
3063	22.988634	3.992096	Small
3064	10.679392	0.16658184	Small
3065	32.236748	6.169643	Small
3066	29.279749	8.770799	Small
3067	40.49888	9.158472	Small
3068	11.050342	13.356396	Small
3069	40.44682	6.977354	Small
3070	16.91049	12.432127	Small
3071	37.94455	8.501678	Small
3072	42.457886	8.2413645	Small
3073	8.70481	16.870869	Small
3074	25.775152	8.387151	Small
3075	3.1353443	-6.5564833	Small
3076	0.15640536	-11.517332	Small
3077	9.452283	1.9988571	Small
3078	13.679965	2.8750646	Small
3079	19.26689	7.8392086	Small
3080	37.989914	3.335658	Small
3081	35.073727	3.7797425	Small
3082	24.589523	6.9194674	Small
3083	20.447138	10.772074	Small
3084	32.2107	3.8713963	Small
3085	29.839302	4.8490257	Small
3086	31.225357	4.2175865	Small
3087	16.533463	2.9591608	Small
3088	16.485054	3.4192305	Small
3089	3.1763422	-6.906538	Small
3090	30.525782	4.562561	Small
3091	33.2122	3.5550044	Small
3092	38.159466	3.5930846	Small
3093	33.854675	3.7057753	Small
3094	30.514664	4.84948	Small
3095	31.86568	4.4504366	Small
3096	35.12571	3.9226193	Small
3097	37.274445	3.4277864	Small
3098	20.256971	11.55558	Small
3099	13.106652	3.4675055	Small
3100	30.187452	4.753069	Small
3101	30.79322	5.4952936	Small
3102	33.16781	4.5291047	Small
3103	30.517586	5.512811	Small
3104	29.291859	5.342878	Small
3105	29.580132	5.3309655	Small
3106	36.028133	4.595419	Small
3107	38.228485	5.917449	Small
3108	35.54506	5.4434023	Small
3109	11.697377	2.479606	Small
3110	23.551908	10.20025	Small
3111	26.706854	7.76836	Small
3112	25.295897	7.399476	Small
3113	17.098536	5.0087132	Small
3114	24.44914	4.678012	Small
3115	22.890558	7.863779	Small
3116	39.977367	8.5836735	Small
3117	25.746706	10.073088	Small
3118	18.44835	3.6419883	Small
3119	29.79977	9.64229	Small
3120	31.006859	7.1595855	Small
3121	36.239605	6.202142	Small
3122	32.47432	8.7003145	Small
3123	5.6141343	-4.1189256	Small
3124	6.543109	-0.84891176	Small
3125	3.7802129	-6.536399	Small
3126	27.959814	6.8751917	Small
3127	12.069115	10.124738	Small
3128	36.73236	5.2283707	Small
3129	33.53466	7.9012923	Small
3130	33.262794	5.962169	Small
3131	34.870148	5.562106	Small
3132	40.3572	4.6630845	Small
3133	36.977776	5.6603923	Small
3134	12.922315	14.179425	Small
3135	18.678108	11.964327	Small
3136	12.3169365	15.582647	Small
3137	35.20902	14.82217	Small
3138	37.779278	14.981377	Small
3139	21.409893	1.7772031	Small
3140	38.395416	14.98601	Small
3141	36.590862	14.816229	Small
3142	37.19513	14.981183	Small
3143	9.464019	12.685454	Small
3144	7.6468153	14.825869	Small
3145	3.837818	-6.535384	Small
3146	36.58509	14.847986	Small
3147	38.07675	14.982016	Small
3148	8.070077	17.0255	Small
3149	38.620495	14.994171	Small
3150	39.950783	7.1044903	Small
3151	34.208378	14.665615	Small
3152	7.31289	16.687422	Small
3153	37.66822	14.957541	Small
3154	33.41498	14.58314	Small
3155	34.105904	14.492127	Small
3156	7.840015	14.422361	Small
3157	38.915195	14.990795	Small
3158	17.640577	4.8714876	Small
3159	34.372288	14.18202	Small
3160	18.168509	14.15832	Small
3161	5.987106	3.584646	Small
3162	21.567484	1.6369783	Small
3163	38.772297	14.990558	Small
3164	34.265194	14.707313	Small
3165	35.27976	14.761436	Small
3166	15.409611	2.5299156	Small
3167	8.19955	2.7795277	Small
3168	34.017166	14.3417015	Small
3169	15.61969	2.4195793	Small
3170	14.952927	7.989756	Small
3171	34.248947	14.464529	Small
3172	11.540358	11.505774	Small
3173	21.169895	2.0699506	Small
3174	9.390093	-0.6847429	Small
3175	21.361778	1.8515582	Small
3176	36.459663	14.838652	Small
3177	33.603073	14.556401	Small
3178	2.9825754	-2.6529477	Small
3179	7.6648936	18.29057	Small
3180	10.005629	10.174353	Small
3181	33.72664	14.665495	Small
3182	33.870945	14.717152	Small
3183	14.652964	14.92533	Small
3184	4.122526	-4.6254215	Small
3185	35.023617	14.791474	Small
3186	24.185041	9.416911	Small
3187	24.3603	13.645707	Small
3188	45.15068	6.2034564	Small
3189	34.61301	14.621558	Small
3190	10.886102	13.080586	Small
3191	18.65086	6.041783	Small
3192	23.6185	13.5017185	Small
3193	9.514784	13.381458	Small
3194	37.766655	14.982677	Small
3195	15.3424015	2.274083	Small
3196	9.115553	12.904201	Small
3197	33.594265	14.6853	Small
3198	6.8405333	17.43241	Small
3199	47.772728	8.515257	Small
3200	33.806816	14.513076	Small
3201	11.987952	14.81063	Small
3202	33.315792	14.871201	Small
3203	24.473372	13.564025	Small
3204	40.34272	6.617806	Small
3205	35.426605	14.76146	Small
3206	34.634182	14.982797	Small
3207	33.55378	15.038249	Small
3208	33.801407	14.822356	Small
3209	24.495914	13.523989	Small
3210	11.573272	12.373168	Small
3211	14.854019	10.659966	Small
3212	18.11447	14.17422	Small
3213	21.272192	10.892101	Small
3214	24.630684	13.596016	Small
3215	18.73638	5.1410294	Small
3216	34.33414	14.777255	Small
3217	24.397388	13.619639	Small
3218	36.936886	14.930283	Small
3219	37.44189	14.98312	Small
3220	33.775127	14.664822	Small
3221	35.190964	14.936698	Small
3222	33.610893	14.864434	Small
3223	37.37507	14.953345	Small
3224	33.021046	14.956312	Small
3225	37.62687	15.002478	Small
3226	21.349585	6.82253	Small
3227	33.60892	14.883039	Small
3228	33.704082	15.06558	Small
3229	34.695812	14.751557	Small
3230	36.868034	14.965139	Small
3231	2.2333012	-8.329673	Small
3232	2.2660928	-8.364669	Small
3233	2.4306736	-8.200645	Small
3234	2.3214352	-8.236243	Small
3235	5.9552913	-3.2968786	Small
3236	1.2557195	-9.605457	Small
3237	9.403683	-1.027436	Small
3238	36.876	14.758622	Small
3239	37.07033	14.730514	Small
3240	8.466491	-0.2846387	Small
3241	3.0490277	-6.9779234	Small
3242	24.808664	3.4191008	Small
3243	22.035496	3.9199724	Small
3244	34.603676	14.641654	Small
3245	17.635527	2.62321	Small
3246	21.982063	1.6330438	Small
3247	39.430458	14.947476	Small
3248	44.711132	5.91246	Small
3249	46.249596	7.13681	Small
3250	46.545803	7.272083	Small
3251	34.31509	14.703025	Small
3252	35.747566	6.250302	Small
3253	43.304813	5.630245	Small
3254	28.371033	4.0810113	Small
3255	40.516346	7.1520667	Small
3256	21.156895	1.7796992	Small
3257	47.051907	7.1170106	Small
3258	47.71299	7.6478825	Small
3259	43.733147	5.7763867	Small
3260	36.929077	14.775172	Small
3261	44.977833	5.7106843	Small
3262	24.678793	4.947238	Small
3263	39.183277	14.935256	Small
3264	36.31477	14.739511	Small
3265	33.657833	14.471524	Small
3266	46.307198	6.541457	Small
3267	44.226368	6.0526266	Small
3268	33.233498	14.400184	Small
3269	43.974705	6.3255467	Small
3270	13.381053	2.1528504	Small
3271	45.198185	6.204508	Small
3272	33.919907	7.0663075	Small
3273	34.337452	14.72791	Small
3274	36.09488	14.817716	Small
3275	42.66549	5.8603816	Small
3276	28.301344	4.754453	Small
3277	42.121944	6.0223603	Small
3278	43.741894	6.263987	Small
3279	21.006807	1.8400658	Small
3280	2.638063	-7.138756	Small
3281	36.933132	14.724343	Small
3282	35.25258	14.692442	Small
3283	33.93116	14.548756	Small
3284	33.850727	14.690707	Small
3285	21.109186	1.918746	Small
3286	1.1010841	-9.740966	Small
3287	6.7040544	17.795687	Small
3288	35.38718	14.663523	Small
3289	37.117996	14.807775	Small
3290	33.58094	14.859046	Small
3291	37.258003	14.868136	Small
3292	35.05903	7.6384897	Small
3293	38.460587	14.933409	Small
3294	35.093956	6.3282104	Small
3295	34.61539	14.625304	Small
3296	43.872555	6.8229795	Small
3297	7.6518784	18.287518	Small
3298	8.665994	12.045363	Small
3299	16.425411	5.0481815	Small
3300	6.807388	18.165005	Small
3301	9.027039	4.572764	Small
3302	11.520753	2.485977	Small
3303	9.414624	11.573431	Small
3304	19.559444	9.389703	Small
3305	33.16059	6.0489097	Small
3306	17.154266	8.960597	Small
3307	9.459719	8.874301	Small
3308	12.332893	4.830327	Small
3309	6.957735	18.43201	Small
3310	33.32994	9.848043	Small
3311	17.725967	10.87704	Small
3312	11.620672	13.048408	Small
3313	4.915056	-0.90550846	Small
3314	7.2151456	1.7027487	Small
3315	10.783274	15.17483	Small
3316	7.585993	2.9544923	Small
3317	6.7225184	17.936455	Small
3318	8.079843	17.435997	Small
3319	20.24946	12.190641	Small
3320	17.994144	12.445111	Small
3321	13.589425	14.160703	Small
3322	8.0713	12.702013	Small
3323	8.207318	17.009438	Small
3324	21.59467	12.385279	Small
3325	8.079348	18.817234	Small
3326	3.3050768	-6.3672013	Small
3327	46.368774	7.0826287	Small
3328	43.38625	6.0016685	Small
3329	46.58864	8.154012	Small
3330	20.404547	8.71774	Small
3331	33.604076	10.697659	Small
3332	25.509588	11.007258	Small
3333	7.8227043	18.849306	Small
3334	45.38111	8.094231	Small
3335	29.801323	9.313432	Small
3336	32.393112	9.543849	Small
3337	41.665287	8.134944	Small
3338	46.862175	8.338747	Small
3339	46.7572	7.7221403	Small
3340	46.252583	8.620098	Small
3341	39.0531	9.919694	Small
3342	26.7663	3.6860955	Small
3343	35.0225	7.421155	Small
3344	23.584244	2.9595523	Small
3345	0.3437621	-11.140264	Small
3346	14.922387	11.7449	Small
3347	35.387196	8.571217	Small
3348	26.559032	6.903565	Small
3349	17.45065	8.143819	Small
3350	5.505862	-3.846113	Small
